"","msoa","index"
"3272","S02001387",3272
"3273","S02001390",3273
"3274","S02001391",3274
"3275","S02001389",3275
"3276","S02001388",3276
"3277","E02004642",3277
"3278","E02004639",3278
"3279","E02004637",3279
"3280","E02004657",3280
"3281","E02004649",3281
"3282","E02004640",3282
"3283","E02004650",3283
"3284","E02004636",3284
"3285","E02004638",3285
"3286","E02004643",3286
"3287","E02004644",3287
"3288","E02004647",3288
"3289","E02004655",3289
"3290","E02004659",3290
"3291","E02004654",3291
"3292","E02004656",3292
"3293","E02004653",3293
"3294","E02004651",3294
"3295","E02004660",3295
"3296","E02004664",3296
"3297","E02004661",3297
"3298","E02004665",3298
"3299","E02004662",3299
"3300","E02004625",3300
"3301","E02004630",3301
"3302","E02004629",3302
"3303","E02004634",3303
"3304","E02004633",3304
"3305","E02004635",3305
"3306","E02004631",3306
"3307","E02004632",3307
"3308","W02000339",3308
"3309","E02004628",3309
"3310","E02002927",3310
"3311","E02004626",3311
"3312","E02004627",3312
"3313","E02004669",3313
"3314","E02004671",3314
"3315","E02006720",3315
"3316","E02004667",3316
"3317","E02004674",3317
"3318","E02004648",3318
"3319","E02004673",3319
"3320","E02004672",3320
"3321","E02004666",3321
"3322","E02006717",3322
"3323","E02006766",3323
"3324","E02004668",3324
"3325","E02004641",3325
"3326","E02004645",3326
"3327","E02004646",3327
"3328","E02004618",3328
"3329","E02004652",3329
"3330","E02004658",3330
"3331","E02004663",3331
"3332","E02004603",3332
"3333","E02004608",3333
"3334","E02004607",3334
"3335","E02004610",3335
"3336","E02004606",3336
"3337","E02004601",3337
"3338","E02004600",3338
"3339","E02004602",3339
"3340","E02004604",3340
"3341","E02004609",3341
"3342","E02004612",3342
"3343","E02004614",3343
"3344","E02004624",3344
"3345","E02004670",3345
"3346","E02004605",3346
"3347","E02004611",3347
"3348","E02004613",3348
"3349","E02004616",3349
"3350","E02004617",3350
"3351","E02004619",3351
"3352","E02004615",3352
"3353","E02005994",3353
"3354","E02004622",3354
"3355","E02004621",3355
"3356","E02004620",3356
"3357","E02004623",3357
"3358","E02006886",3358
"3359","E02006004",3359
"3360","E02006644",3360
"3361","E02006645",3361
"3362","E02006648",3362
"3363","E02006358",3363
"3364","E02006350",3364
"3365","E02006348",3365
"3366","E02006356",3366
"3367","E02006351",3367
"3368","E02006354",3368
"3369","E02006359",3369
"3370","E02006357",3370
"3371","E02006441",3371
"3372","E02006360",3372
"3373","E02006442",3373
"3374","E02006439",3374
"3375","E02006839",3375
"3376","E02006353",3376
"3377","E02006449",3377
"3378","E02004700",3378
"3379","E02006447",3379
"3380","E02006444",3380
"3381","E02004697",3381
"3382","E02006440",3382
"3383","E02004760",3383
"3384","E02004758",3384
"3385","E02004809",3385
"3386","E02004811",3386
"3387","E02004812",3387
"3388","E02004808",3388
"3389","E02006347",3389
"3390","E02004813",3390
"3391","E02004810",3391
"3392","E02006427",3392
"3393","E02006345",3393
"3394","E02004759",3394
"3395","E02004757",3395
"3396","E02004755",3396
"3397","E02004753",3397
"3398","E02004754",3398
"3399","E02004806",3399
"3400","E02004807",3400
"3401","E02004805",3401
"3402","E02004803",3402
"3403","E02004802",3403
"3404","E02004804",3404
"3405","E02006424",3405
"3406","E02006422",3406
"3407","E02006423",3407
"3408","E02006420",3408
"3409","E02006421",3409
"3410","E02006419",3410
"3411","E02006425",3411
"3412","E02006417",3412
"3413","E02003366",3413
"3414","E02003365",3414
"3415","E02003364",3415
"3416","E02006426",3416
"3417","E02004751",3417
"3418","E02004752",3418
"3419","E02003363",3419
"3420","E02006418",3420
"3421","E02006461",3421
"3422","E02006416",3422
"3423","E02003356",3423
"3424","E02006355",3424
"3425","E02006349",3425
"3426","E02006352",3426
"3427","E02006463",3427
"3428","E02006464",3428
"3429","E02006458",3429
"3430","E02006465",3430
"3431","E02006460",3431
"3432","E02006467",3432
"3433","E02006462",3433
"3434","E02006459",3434
"3435","E02006466",3435
"3436","E02006457",3436
"3437","E02006344",3437
"3438","E02006346",3438
"3439","E02006400",3439
"3440","E02006397",3440
"3441","E02006838",3441
"3442","E02006455",3442
"3443","E02004705",3443
"3444","E02006454",3444
"3445","E02006450",3445
"3446","E02006453",3446
"3447","E02006561",3447
"3448","E02006564",3448
"3449","E02006565",3449
"3450","E02006562",3450
"3451","E02006563",3451
"3452","E02004708",3452
"3453","E02004707",3453
"3454","E02004706",3454
"3455","E02004839",3455
"3456","E02004704",3456
"3457","E02004698",3457
"3458","E02004699",3458
"3459","E02004703",3459
"3460","E02004691",3460
"3461","E02004761",3461
"3462","E02004832",3462
"3463","E02004702",3463
"3464","E02006361",3464
"3465","E02006446",3465
"3466","E02006451",3466
"3467","E02006445",3467
"3468","E02006448",3468
"3469","E02006443",3469
"3470","L99999999",3470
"3471","E02000121",3471
"3472","E02000239",3472
"3473","E02000242",3473
"3474","E02000111",3474
"3475","E02000118",3475
"3476","E02000248",3476
"3477","E02000112",3477
"3478","E02000105",3478
"3479","E02000108",3479
"3480","E02000100",3480
"3481","E02000455",3481
"3482","E02000452",3482
"3483","E02000445",3483
"3484","E02000453",3484
"3485","E02000461",3485
"3486","E02000456",3486
"3487","E02000459",3487
"3488","E02000451",3488
"3489","E02000447",3489
"3490","E02000460",3490
"3491","E02000457",3491
"3492","E02000438",3492
"3493","E02000454",3493
"3494","E02000462",3494
"3495","E02000463",3495
"3496","E02006795",3496
"3497","E02006796",3497
"3498","E02000096",3498
"3499","E02006882",3499
"3500","E02000098",3500
"3501","E02000099",3501
"3502","E02000095",3502
"3503","E02000443",3503
"3504","E02000437",3504
"3505","E02000436",3505
"3506","E02000440",3506
"3507","E02000444",3507
"3508","E02000449",3508
"3509","E02000500",3509
"3510","E02000503",3510
"3511","E02000501",3511
"3512","E02000498",3512
"3513","E02000502",3513
"3514","E02000497",3514
"3515","E02000499",3515
"3516","E02000448",3516
"3517","E02000441",3517
"3518","E02000495",3518
"3519","E02004965",3519
"3520","E02000494",3520
"3521","E02004966",3521
"3522","E02004963",3522
"3523","E02000434",3523
"3524","E02000442",3524
"3525","E02000093",3525
"3526","E02000433",3526
"3527","E02000435",3527
"3528","E02004908",3528
"3529","E02000037",3529
"3530","E02000047",3530
"3531","E02000041",3531
"3532","E02000044",3532
"3533","E02000439",3533
"3534","E02000036",3534
"3535","E02000109",3535
"3536","E02000104",3536
"3537","E02000101",3537
"3538","E02002299",3538
"3539","E02002304",3539
"3540","E02002312",3540
"3541","E02002313",3541
"3542","E02002309",3542
"3543","E02002297",3543
"3544","E02002320",3544
"3545","E02002301",3545
"3546","E02002318",3546
"3547","E02002302",3547
"3548","E02002305",3548
"3549","E02002303",3549
"3550","E02002315",3550
"3551","E02002310",3551
"3552","E02002307",3552
"3553","E02002317",3553
"3554","E02002295",3554
"3555","E02002292",3555
"3556","E02002268",3556
"3557","E02002267",3557
"3558","E02002300",3558
"3559","E02002306",3559
"3560","E02002269",3560
"3561","E02002270",3561
"3562","E02002322",3562
"3563","E02002308",3563
"3564","E02002311",3564
"3565","E02002321",3565
"3566","E02002314",3566
"3567","E02002323",3567
"3568","E02002326",3568
"3569","E02002329",3569
"3570","E02002325",3570
"3571","E02002296",3571
"3572","E02002262",3572
"3573","E02002266",3573
"3574","E02002254",3574
"3575","E02002328",3575
"3576","E02001535",3576
"3577","E02002319",3577
"3578","E02002316",3578
"3579","E02002327",3579
"3580","E02002324",3580
"3581","E02005779",3581
"3582","E02005775",3582
"3583","E02005773",3583
"3584","E02005774",3584
"3585","E02005771",3585
"3586","E02005770",3586
"3587","E02005780",3587
"3588","E02005768",3588
"3589","E02005767",3589
"3590","E02005777",3590
"3591","E02005781",3591
"3592","E02005772",3592
"3593","E02005766",3593
"3594","E02005763",3594
"3595","E02005764",3595
"3596","E02005762",3596
"3597","E02005761",3597
"3598","E02005769",3598
"3599","E02005765",3599
"3600","E02005776",3600
"3601","E02004870",3601
"3602","E02004873",3602
"3603","E02004865",3603
"3604","E02004868",3604
"3605","E02004866",3605
"3606","E02004871",3606
"3607","E02004864",3607
"3608","E02004876",3608
"3609","E02004869",3609
"3610","E02004861",3610
"3611","E02003714",3611
"3612","E02003710",3612
"3613","E02003716",3613
"3614","E02003693",3614
"3615","E02003688",3615
"3616","E02006823",3616
"3617","E02003704",3617
"3618","E02006824",3618
"3619","E02003713",3619
"3620","E02003711",3620
"3621","E02003715",3621
"3622","E02003712",3622
"3623","E02003708",3623
"3624","E02003707",3624
"3625","E02003702",3625
"3626","E02003701",3626
"3627","E02003703",3627
"3628","E02003705",3628
"3629","E02003706",3629
"3630","E02003709",3630
"3631","E02003699",3631
"3632","E02005962",3632
"3633","E02005965",3633
"3634","E02003698",3634
"3635","E02003697",3635
"3636","E02003680",3636
"3637","E02003676",3637
"3638","E02003675",3638
"3639","E02003696",3639
"3640","E02003673",3640
"3641","E02003666",3641
"3642","E02003667",3642
"3643","E02003674",3643
"3644","E02003661",3644
"3645","E02003663",3645
"3646","E02003659",3646
"3647","E02003672",3647
"3648","E02005961",3648
"3649","E02005936",3649
"3650","E02003664",3650
"3651","E02003662",3651
"3652","E02004874",3652
"3653","E02004872",3653
"3654","E02004863",3654
"3655","E02004862",3655
"3656","E02004860",3656
"3657","E02003665",3657
"3658","E02003668",3658
"3659","E02003658",3659
"3660","E02003670",3660
"3661","E02003669",3661
"3662","E02003671",3662
"3663","E02003657",3663
"3664","E02004857",3664
"3665","E02004858",3665
"3666","E02003660",3666
"3667","E02004859",3667
"3668","E02003262",3668
"3669","E02004877",3669
"3670","E02004958",3670
"3671","E02004875",3671
"3672","E02004956",3672
"3673","E02004867",3673
"3674","E02003650",3674
"3675","E02003679",3675
"3676","E02003678",3676
"3677","E02003677",3677
"3678","E02003682",3678
"3679","E02003681",3679
"3680","E02003683",3680
"3681","E02003686",3681
"3682","E02004964",3682
"3683","E02003685",3683
"3684","E02003691",3684
"3685","E02003687",3685
"3686","E02002916",3686
"3687","E02002915",3687
"3688","E02002918",3688
"3689","E02002922",3689
"3690","E02002914",3690
"3691","E02002912",3691
"3692","E02002908",3692
"3693","E02002911",3693
"3694","E02002909",3694
"3695","E02002924",3695
"3696","E02002925",3696
"3697","E02002919",3697
"3698","E02002921",3698
"3699","E02002920",3699
"3700","W02000111",3700
"3701","E02002910",3701
"3702","W02000107",3702
"3703","E02002917",3703
"3704","E02002907",3704
"3705","E02002906",3705
"3706","E02002905",3706
"3707","E02002923",3707
"3708","E02002913",3708
"3709","E02002926",3709
"3710","S02001693",3710
"3711","S02001694",3711
"3712","S02001695",3712
"3713","S02001692",3713
"3714","S02001691",3714
"3715","S02001690",3715
"3716","S02001689",3716
"3717","S02001688",3717
"3718","S02001687",3718
"3719","E02002680",3719
"3720","E02002677",3720
"3721","E02002681",3721
"3722","E02002710",3722
"3723","E02002708",3723
"3724","E02002711",3724
"3725","E02002705",3725
"3726","E02002717",3726
"3727","E02006814",3727
"3728","E02002704",3728
"3729","E02002660",3729
"3730","E02002697",3730
"3731","E02002667",3731
"3732","E02002714",3732
"3733","E02002695",3733
"3734","E02002693",3734
"3735","E02002702",3735
"3736","E02002722",3736
"3737","E02002716",3737
"3738","E02002712",3738
"3739","E02002719",3739
"3740","E02006813",3740
"3741","E02002718",3741
"3742","E02002715",3742
"3743","E02002707",3743
"3744","E02002706",3744
"3745","E02002703",3745
"3746","E02002700",3746
"3747","E02002699",3747
"3748","E02002696",3748
"3749","E02002675",3749
"3750","E02002676",3750
"3751","E02002669",3751
"3752","E02002666",3752
"3753","E02002682",3753
"3754","E02002678",3754
"3755","E02002679",3755
"3756","E02002663",3756
"3757","E02002665",3757
"3758","E02002670",3758
"3759","E02002674",3759
"3760","E02002656",3760
"3761","E02002659",3761
"3762","E02002654",3762
"3763","E02002657",3763
"3764","E02002655",3764
"3765","E02002664",3765
"3766","E02002652",3766
"3767","E02002653",3767
"3768","E02002658",3768
"3769","E02002662",3769
"3770","E02002671",3770
"3771","E02002661",3771
"3772","E02002673",3772
"3773","E02002668",3773
"3774","E02002672",3774
"3775","E02002251",3775
"3776","E02002253",3776
"3777","E02002259",3777
"3778","E02002255",3778
"3779","E02002264",3779
"3780","E02002248",3780
"3781","E02002257",3781
"3782","E02002261",3782
"3783","E02002260",3783
"3784","E02002252",3784
"3785","E02002250",3785
"3786","E02002263",3786
"3787","E02002247",3787
"3788","E02002245",3788
"3789","E02002249",3789
"3790","E02000780",3790
"3791","E02000779",3791
"3792","E02000782",3792
"3793","E02000781",3793
"3794","E02006800",3794
"3795","E02000783",3795
"3796","E02006924",3796
"3797","E02000773",3797
"3798","E02000770",3798
"3799","E02000776",3799
"3800","E02000765",3800
"3801","E02004538",3801
"3802","E02004537",3802
"3803","E02004540",3803
"3804","E02004539",3804
"3805","E02004541",3805
"3806","E02000020",3806
"3807","E02000023",3807
"3808","E02000022",3808
"3809","E02000019",3809
"3810","E02000018",3810
"3811","E02000016",3811
"3812","E02000017",3812
"3813","E02000012",3813
"3814","E02000009",3814
"3815","E02000767",3815
"3816","E02000762",3816
"3817","E02000763",3817
"3818","E02000774",3818
"3819","E02000772",3819
"3820","E02006925",3820
"3821","E02004542",3821
"3822","E02000760",3822
"3823","E02000758",3823
"3824","E02000756",3824
"3825","E02000753",3825
"3826","E02000752",3826
"3827","E02000751",3827
"3828","E02004543",3828
"3829","E02000754",3829
"3830","E02000755",3830
"3831","M99999999",3831
"3832","E02006251",3832
"3833","E02006254",3833
"3834","E02006256",3834
"3835","E02006250",3835
"3836","E02006249",3836
"3837","E02006246",3837
"3838","E02006247",3838
"3839","E02006231",3839
"3840","E02006245",3840
"3841","E02006272",3841
"3842","E02006297",3842
"3843","E02006296",3843
"3844","E02006295",3844
"3845","E02006298",3845
"3846","E02006258",3846
"3847","E02006301",3847
"3848","E02006300",3848
"3849","E02006299",3849
"3850","E02006294",3850
"3851","E02006291",3851
"3852","E02006292",3852
"3853","E02006293",3853
"3854","E02006288",3854
"3855","E02006263",3855
"3856","E02006267",3856
"3857","E02006287",3857
"3858","E02006270",3858
"3859","E02006268",3859
"3860","E02006269",3860
"3861","E02006271",3861
"3862","E02006266",3862
"3863","E02006265",3863
"3864","E02006262",3864
"3865","E02006290",3865
"3866","E02006289",3866
"3867","E02006315",3867
"3868","E02006316",3868
"3869","E02006314",3869
"3870","E02006257",3870
"3871","E02006259",3871
"3872","E02005608",3872
"3873","E02005609",3873
"3874","E02005610",3874
"3875","E02006261",3875
"3876","E02005611",3876
"3877","E02006273",3877
"3878","E02005516",3878
"3879","E02005518",3879
"3880","E02005517",3880
"3881","E02005514",3881
"3882","E02005519",3882
"3883","E02005512",3883
"3884","E02006274",3884
"3885","E02006238",3885
"3886","E02005511",3886
"3887","E02005510",3887
"3888","E02005508",3888
"3889","E02005506",3889
"3890","E02005569",3890
"3891","E02006239",3891
"3892","E02006280",3892
"3893","E02006276",3893
"3894","E02006278",3894
"3895","E02006277",3895
"3896","E02006241",3896
"3897","E02006281",3897
"3898","E02006279",3898
"3899","E02006260",3899
"3900","E02006255",3900
"3901","E02006252",3901
"3902","E02006253",3902
"3903","E02006264",3903
"3904","E02006275",3904
"3905","E02006248",3905
"3906","E02006230",3906
"3907","E02006237",3907
"3908","S02001998",3908
"3909","S02001999",3909
"3910","S02002018",3910
"3911","S02001991",3911
"3912","S02001989",3912
"3913","S02001988",3913
"3914","S02001993",3914
"3915","S02001994",3915
"3916","S02001992",3916
"3917","S02002006",3917
"3918","S02001990",3918
"3919","S02001997",3919
"3920","S02001985",3920
"3921","S02002001",3921
"3922","S02002019",3922
"3923","S02001986",3923
"3924","S02001987",3924
"3925","S02002013",3925
"3926","S02002017",3926
"3927","S02002016",3927
"3928","S02002014",3928
"3929","S02002020",3929
"3930","S02002021",3930
"3931","S02002022",3931
"3932","S02002023",3932
"3933","S02002024",3933
"3934","S02001996",3934
"3935","S02001995",3935
"3936","S02002011",3936
"3937","S02002012",3937
"3938","S02002033",3938
"3939","S02002000",3939
"3940","S02002002",3940
"3941","S02002004",3941
"3942","S02002003",3942
"3943","S02002005",3943
"3944","S02002007",3944
"3945","S02002088",3945
"3946","S02002087",3946
"3947","S02002084",3947
"3948","S02002082",3948
"3949","S02002083",3949
"3950","S02002089",3950
"3951","S02002092",3951
"3952","S02002086",3952
"3953","S02002085",3953
"3954","S02002093",3954
"3955","S02002090",3955
"3956","S02002091",3956
"3957","S02002094",3957
"3958","S02002095",3958
"3959","S02002096",3959
"3960","S02002015",3960
"3961","S02002008",3961
"3962","S02001978",3962
"3963","S02002009",3963
"3964","S02002010",3964
"3965","S02001502",3965
"3966","S02001503",3966
"3967","S02001495",3967
"3968","S02001501",3968
"3969","S02001504",3969
"3970","S02002099",3970
"3971","S02001496",3971
"3972","S02001494",3972
"3973","S02001493",3973
"3974","S02001492",3974
"3975","S02002350",3975
"3976","S02002349",3976
"3977","S02001478",3977
"3978","S02002353",3978
"3979","S02002352",3979
"3980","S02002351",3980
"3981","S02002103",3981
